,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
15,0.695156765506318,0.7069297093250879,0.7354075262489863,0.706248222890585,0.720417057440027,0.7237100688228509,0.7078538075183833,0.7393535327355356,0.7278389260890854,0.7008772788072842,0.7186403732613347,0.7321601301752676,0.7246437494356923,0.8309925762394659,0.8018763018183872,1.0,,,,,,,,,,,,
16,0.285369597919709,0.2841558399910123,0.2841850730899181,0.2827866734001214,0.2846777030707639,0.28351282416668555,0.28142005234021233,0.2816477572708146,0.28203355659114865,0.2804032447154082,0.2832441065811015,0.281912390861147,0.28469815291742245,0.286760555098049,0.28211884340802523,0.2862929750006966,0.9404838893316443,,,,,,,,,,,
17,0.7116481035136768,0.7093684937392218,0.731455852873931,0.7129546287586536,0.7388676839358613,0.7278293332277269,0.7057354255277197,0.7603403363583369,0.7343463137432906,0.724161576260337,0.7388659041998207,0.7420944009054768,0.7303583478465404,0.7692050803131718,0.7795998170898952,0.756492497676318,0.2860130003869673,0.94601651179156,,,,,,,,,,
18,0.699634122953696,0.7148855073881903,0.7357865926003211,0.7046091231263376,0.7255639831755683,0.7313718246891441,0.7049624383704358,0.7626300878987479,0.7351956166957168,0.7164839364021346,0.7284440735457782,0.7302248313285225,0.7307447114942957,0.8330440804507699,0.8324881265405214,0.8404925043407566,0.2844596281421039,0.7612121357739611,0.8779668255204731,,,,,,,,,
19,0.7045000417901424,0.715798138431687,0.7290174133838766,0.706223521119064,0.726546101961483,0.7262342853663007,0.7118222844477204,0.7566174019039762,0.7220070666050088,0.7111914118078676,0.7310985763325493,0.7298728655803687,0.7302209769061495,0.8069589428421131,0.808685573335068,0.7536857039795042,0.28659831718384116,0.783293706577622,0.7649332563383024,0.9555960281339339,,,,,,,,
20,0.6994764319295896,0.7090388647166733,0.7245058696361661,0.708410958252893,0.7274193931927547,0.7274677481278456,0.7011162942260329,0.7556607673444937,0.740150478162569,0.7373739626299306,0.7300658140979649,0.7356389206584629,0.7264085870984544,0.8109567327783749,0.8072882333102948,0.7613923946411075,0.2805391717021746,0.7556142897123284,0.7792122304433805,0.7685388355077358,0.937934054260952,,,,,,,
21,0.7036354974336575,0.714152953303679,0.7177139299003961,0.6976489851049572,0.719694529131122,0.7246862502525226,0.700679091289809,0.7455722081419495,0.7270223262801214,0.7298533800048073,0.7170911086117809,0.7415461879656274,0.7233231567000883,0.7565477921597882,0.7626872246627712,0.7386543504331227,0.2810166095499874,0.7405259592552883,0.757372946375099,0.7425678253871857,0.7624666230260649,0.9142579446978014,,,,,,
22,0.6870935236200403,0.6980104987399541,0.7184449468147592,0.7012216662016638,0.7111368242136753,0.7249168916356878,0.7066017951939069,0.7371090359137132,0.7211307577636564,0.6992280131659768,0.708596162992533,0.7236361368621964,0.7225583170674903,0.7702802033651791,0.765895090821107,0.7731808814179914,0.2864505357954601,0.7485165397643245,0.7799311711724527,0.745679927697826,0.773596222156613,0.7253990682917206,0.9573851564013502,,,,,
23,0.7000900414816816,0.7017008056087201,0.7304040593606816,0.7098663613126545,0.7281780664865866,0.7371156845355856,0.710701233406873,0.7538277558537858,0.7320266834972231,0.7112628719413984,0.7199870430471385,0.742497197107488,0.7302228800513799,0.7696696414440797,0.7816131171024916,0.8161190786508655,0.28300790039532425,0.7586945945563731,0.7830013046396865,0.7651086060727853,0.7746772959034488,0.7447412076548526,0.7778011321953913,0.907290695941112,,,,
24,0.7127927239170033,0.7185376744137902,0.7294202032730497,0.7079874746084637,0.7285682064736371,0.7364118512161444,0.7054580142878425,0.7633350946908558,0.7337083860683697,0.724670816064258,0.7266513871466469,0.7499873582115542,0.7282546898571373,0.7684231356609729,0.7865053356681663,0.7604756040363418,0.2813716883037805,0.7470641757621788,0.7825628749327989,0.7547546468787332,0.7760285885417872,0.8163853179758784,0.7470865688840569,0.7716549520397846,0.9176239167212921,,,
25,0.7003523577156568,0.7117787364494513,0.726186829732538,0.7074593640575486,0.726985877580045,0.7321022376201908,0.7038919612500127,0.7631594906037179,0.7334119377434463,0.7256858428623195,0.7180038782253761,0.74030986220845,0.7259202675399257,0.7729457214829475,0.7945176049291526,0.7820245721269334,0.28430150622034084,0.7583984472400848,0.8063566635486136,0.7632084424206851,0.8081436447025258,0.7576835109236488,0.7896227358240259,0.7897601362252108,0.7796910518390234,0.8147774159665689,,
26,0.7083724529862536,0.7178573726973678,0.7453899538728963,0.7212365023651406,0.7409707160887926,0.7427135514185231,0.7145879383885319,0.7675691449598908,0.7552133222878297,0.7382963386095441,0.7341956019267123,0.7574340077137469,0.7423779318542012,0.7642068023232,0.7911204179442644,0.7488069665627446,0.2816803922838728,0.7558846273076315,0.7638689862752152,0.7629002389641344,0.7730176534646824,0.763325442723148,0.7456947896788,0.7609996353094994,0.7772643625104572,0.7646190032589684,0.987916596110426,
27,0.7054672996244562,0.7131949446011009,0.7283157100859577,0.7062283359413263,0.7256212452041754,0.7271099859169703,0.7071743853840953,0.767854159153251,0.7351411094136466,0.7262534007868838,0.7342661643656571,0.7353548154776236,0.7303706739857562,0.7952416300850453,0.8194698681732704,0.7462456696025492,0.2832496106058123,0.7832140491747361,0.7592720405353333,0.8317026521341806,0.7808446048130389,0.7455680881320303,0.7485799422473892,0.7604596579345032,0.7716089271318496,0.7660722471760714,0.7700988749151965,0.8266734630662639
